id,sbi
20231021_500101035_23:00,4.384115
20231021_500101035_23:20,4.3867497
20231021_500101035_23:40,4.3833714
20231021_500101036_00:00,1.6498848
20231021_500101036_00:20,1.9846786
20231021_500101036_00:40,1.8838884
20231021_500101036_01:00,1.748778
20231021_500101036_01:20,1.6843415
20231021_500101036_01:40,1.6888733
20231021_500101036_02:00,1.7376573
20231021_500101036_02:20,1.8086679
20231021_500101036_02:40,1.8871083
20231021_500101036_03:00,1.9642769
20231021_500101036_03:20,2.0356183
20231021_500101036_03:40,2.0991538
20231021_500101036_04:00,2.1543994
20231021_500101036_04:20,2.2016854
20231021_500101036_04:40,2.2417352
20231021_500101036_05:00,2.2754288
20231021_500101036_05:20,2.3036551
20231021_500101036_05:40,2.3272486
20231021_500101036_06:00,2.346952
20231021_500101036_06:20,2.363413
20231021_500101036_06:40,2.377178
20231021_500101036_07:00,2.3887079
20231021_500101036_07:20,2.3983855
20231021_500101036_07:40,2.4065244
20231021_500101036_08:00,2.4137242
20231021_500101036_08:20,2.4198189
20231021_500101036_08:40,2.4250302
20231021_500101036_09:00,2.4298196
20231021_500101036_09:20,2.4338598
20231021_500101036_09:40,2.437296
20231021_500101036_10:00,2.4405634
20231021_500101036_10:20,2.4424913
20231021_500101036_10:40,2.4474046
20231021_500101036_11:00,2.4514232
20231021_500101036_11:20,2.4550843
20231021_500101036_11:40,2.4571824
20231021_500101036_12:00,2.4587252
20231021_500101036_12:20,2.4595232
20231021_500101036_12:40,2.459788
20231021_500101036_13:00,2.4597504
20231021_500101036_13:20,2.4600642
20231021_500101036_13:40,2.4596617
20231021_500101036_14:00,2.458851
20231021_500101036_14:20,2.4581413
20231021_500101036_14:40,2.4574268
20231021_500101036_15:00,2.4553041
20231021_500101036_15:20,2.4532695
20231021_500101036_15:40,2.4515345
20231021_500101036_16:00,2.4500797
20231021_500101036_16:20,2.448127
20231021_500101036_16:40,2.4468157
20231021_500101036_17:00,2.4458473
20231021_500101036_17:20,2.445644
20231021_500101036_17:40,2.4456506
20231021_500101036_18:00,2.4454563
20231021_500101036_18:20,2.445488
20231021_500101036_18:40,2.445537
20231021_500101036_19:00,2.445585
20231021_500101036_19:20,2.4456446
20231021_500101036_19:40,2.4457073
20231021_500101036_20:00,2.4457645
20231021_500101036_20:20,2.4458067
20231021_500101036_20:40,2.4458208
20231021_500101036_21:00,2.4458046
20231021_500101036_21:20,2.4457536
20231021_500101036_21:40,2.4456666
20231021_500101036_22:00,2.4455464
20231021_500101036_22:20,2.445396
20231021_500101036_22:40,2.4452157
20231021_500101036_23:00,2.4450116
20231021_500101036_23:20,2.444783
20231021_500101036_23:40,2.4445343
20231021_500101037_00:00,3.8237088
20231021_500101037_00:20,6.5489826
20231021_500101037_00:40,7.930551
20231021_500101037_01:00,8.576504
20231021_500101037_01:20,8.910321
20231021_500101037_01:40,9.1048975
20231021_500101037_02:00,9.256112
20231021_500101037_02:20,9.405588
20231021_500101037_02:40,9.5677595
20231021_500101037_03:00,9.743397
20231021_500101037_03:20,9.926716
20231021_500101037_03:40,10.109458
20231021_500101037_04:00,10.283294
20231021_500101037_04:20,10.441147
20231021_500101037_04:40,10.568368
20231021_500101037_05:00,10.673053
20231021_500101037_05:20,10.760119
20231021_500101037_05:40,10.814795
20231021_500101037_06:00,10.835065
20231021_500101037_06:20,10.824565
20231021_500101037_06:40,10.7607975
20231021_500101037_07:00,10.629754
20231021_500101037_07:20,10.398386
20231021_500101037_07:40,10.018774
20231021_500101037_08:00,9.4082
20231021_500101037_08:20,8.468097
20231021_500101037_08:40,7.24665
20231021_500101037_09:00,5.909346
20231021_500101037_09:20,4.6773467
20231021_500101037_09:40,3.6499426
20231021_500101037_10:00,2.848708
20231021_500101037_10:20,2.329465
20231021_500101037_10:40,1.9423945
20231021_500101037_11:00,1.6504285
20231021_500101037_11:20,1.3896313
20231021_500101037_11:40,1.2068202
20231021_500101037_12:00,1.0626982
20231021_500101037_12:20,0.9751938
20231021_500101037_12:40,0.9269124
20231021_500101037_13:00,0.8944775
20231021_500101037_13:20,0.87442875
20231021_500101037_13:40,0.84916115
20231021_500101037_14:00,0.82026863
20231021_500101037_14:20,0.82787365
20231021_500101037_14:40,0.8187211
20231021_500101037_15:00,0.8153228
20231021_500101037_15:20,0.80090195
20231021_500101037_15:40,0.79276395
20231021_500101037_16:00,0.80047816
20231021_500101037_16:20,0.8045742
20231021_500101037_16:40,0.7934138
20231021_500101037_17:00,0.78558564
20231021_500101037_17:20,0.7805087
20231021_500101037_17:40,0.78261113
20231021_500101037_18:00,0.81237876
20231021_500101037_18:20,0.84817976
20231021_500101037_18:40,0.9405509
20231021_500101037_19:00,1.1039025
20231021_500101037_19:20,1.3607327
20231021_500101037_19:40,1.7362837
20231021_500101037_20:00,2.1859186
20231021_500101037_20:20,2.6986449
20231021_500101037_20:40,3.2041707
20231021_500101037_21:00,3.7116525
20231021_500101037_21:20,4.1660943
20231021_500101037_21:40,4.6274033
20231021_500101037_22:00,5.0298686
20231021_500101037_22:20,5.364769
20231021_500101037_22:40,5.655242
20231021_500101037_23:00,5.9351745
20231021_500101037_23:20,6.1537786
20231021_500101037_23:40,6.33999
20231021_500101038_00:00,-1.7335407
20231021_500101038_00:20,-0.97921586
20231021_500101038_00:40,0.5748721
20231021_500101038_01:00,2.1331007
20231021_500101038_01:20,3.4381976
20231021_500101038_01:40,4.4577656
20231021_500101038_02:00,5.2284884
20231021_500101038_02:20,5.8019147
20231021_500101038_02:40,6.225815
20231021_500101038_03:00,6.5389824
20231021_500101038_03:20,6.771087
20231021_500101038_03:40,6.944119
20231021_500101038_04:00,7.07409
20231021_500101038_04:20,7.1725726
20231021_500101038_04:40,7.2479076
20231021_500101038_05:00,7.3061037
20231021_500101038_05:20,7.3583493
20231021_500101038_05:40,7.4009137
20231021_500101038_06:00,7.4320936
20231021_500101038_06:20,7.456352
20231021_500101038_06:40,7.4759717
20231021_500101038_07:00,7.493293
20231021_500101038_07:20,7.5062213
20231021_500101038_07:40,7.5166736
20231021_500101038_08:00,7.520378
20231021_500101038_08:20,7.527605
20231021_500101038_08:40,7.536271
20231021_500101038_09:00,7.544487
20231021_500101038_09:20,7.549704
20231021_500101038_09:40,7.553725
20231021_500101038_10:00,7.557316
20231021_500101038_10:20,7.5617695
20231021_500101038_10:40,7.5682
20231021_500101038_11:00,7.5772405
20231021_500101038_11:20,7.5840755
20231021_500101038_11:40,7.5912337
20231021_500101038_12:00,7.5954504
20231021_500101038_12:20,7.60338
20231021_500101038_12:40,7.6124887
20231021_500101038_13:00,7.6149364
20231021_500101038_13:20,7.622397
20231021_500101038_13:40,7.6289706
20231021_500101038_14:00,7.6279764
20231021_500101038_14:20,7.6254706
20231021_500101038_14:40,7.6219244
20231021_500101038_15:00,7.624854
20231021_500101038_15:20,7.6307383
20231021_500101038_15:40,7.638575
20231021_500101038_16:00,7.6351776
20231021_500101038_16:20,7.628664
20231021_500101038_16:40,7.6223946
20231021_500101038_17:00,7.61975
20231021_500101038_17:20,7.617434
20231021_500101038_17:40,7.613145
20231021_500101038_18:00,7.602308
20231021_500101038_18:20,7.5914583
20231021_500101038_18:40,7.5819974
20231021_500101038_19:00,7.576875
20231021_500101038_19:20,7.573866
20231021_500101038_19:40,7.5728707
20231021_500101038_20:00,7.573458
20231021_500101038_20:20,7.5710516
20231021_500101038_20:40,7.5672617
20231021_500101038_21:00,7.564507
20231021_500101038_21:20,7.563965
20231021_500101038_21:40,7.5636826
20231021_500101038_22:00,7.564508
20231021_500101038_22:20,7.5650826
20231021_500101038_22:40,7.5665
20231021_500101038_23:00,7.567519
20231021_500101038_23:20,7.5679607
20231021_500101038_23:40,7.5681443
20231021_500101039_00:00,1.8641075
20231021_500101039_00:20,3.5750668
20231021_500101039_00:40,4.2692976
20231021_500101039_01:00,4.2544637
20231021_500101039_01:20,4.1145444
20231021_500101039_01:40,4.094029
20231021_500101039_02:00,4.1505356
20231021_500101039_02:20,4.1914825
20231021_500101039_02:40,4.168181
20231021_500101039_03:00,4.0809326
20231021_500101039_03:20,3.9534066
20231021_500101039_03:40,3.8111136
20231021_500101039_04:00,3.669673
20231021_500101039_04:20,3.5316074
20231021_500101039_04:40,3.3897421
20231021_500101039_05:00,3.2360806
20231021_500101039_05:20,3.0743394
20231021_500101039_05:40,2.9066627
20231021_500101039_06:00,2.7927723
20231021_500101039_06:20,2.7764196
20231021_500101039_06:40,2.8893697
20231021_500101039_07:00,3.1461625
20231021_500101039_07:20,3.5582118
20231021_500101039_07:40,4.092988
20231021_500101039_08:00,4.7016478
20231021_500101039_08:20,5.3633122
20231021_500101039_08:40,6.173208
20231021_500101039_09:00,7.2169285
20231021_500101039_09:20,8.449944
20231021_500101039_09:40,9.868285
20231021_500101039_10:00,11.43356
20231021_500101039_10:20,13.068288
20231021_500101039_10:40,14.641781
20231021_500101039_11:00,16.16421
20231021_500101039_11:20,17.57937
20231021_500101039_11:40,18.856752
20231021_500101039_12:00,19.94385
20231021_500101039_12:20,20.923521
20231021_500101039_12:40,21.729729
20231021_500101039_13:00,22.353775
20231021_500101039_13:20,22.811222
20231021_500101039_13:40,23.03151
20231021_500101039_14:00,23.038998
20231021_500101039_14:20,23.13931
20231021_500101039_14:40,23.020668
20231021_500101039_15:00,22.574224
20231021_500101039_15:20,21.70829
20231021_500101039_15:40,20.590065
20231021_500101039_16:00,19.386147
20231021_500101039_16:20,18.002613
20231021_500101039_16:40,16.472582
20231021_500101039_17:00,14.912232
20231021_500101039_17:20,13.452448
20231021_500101039_17:40,12.1996155
20231021_500101039_18:00,11.14702
20231021_500101039_18:20,10.258067
20231021_500101039_18:40,9.549236
20231021_500101039_19:00,8.985676
20231021_500101039_19:20,8.557942
20231021_500101039_19:40,8.217594
20231021_500101039_20:00,7.9870605
20231021_500101039_20:20,7.8465433
20231021_500101039_20:40,7.7392783
20231021_500101039_21:00,7.6567197
20231021_500101039_21:20,7.5912886
20231021_500101039_21:40,7.5382566
20231021_500101039_22:00,7.4944906
20231021_500101039_22:20,7.4578295
20231021_500101039_22:40,7.4267087
20231021_500101039_23:00,7.399958
20231021_500101039_23:20,7.3766823
20231021_500101039_23:40,7.3561654
20231021_500101040_00:00,2.3326893
20231021_500101040_00:20,4.2924786
20231021_500101040_00:40,5.304272
20231021_500101040_01:00,5.6833634
20231021_500101040_01:20,5.7543874
20231021_500101040_01:40,5.6963573
20231021_500101040_02:00,5.6000457
20231021_500101040_02:20,5.5123706
20231021_500101040_02:40,5.456095
20231021_500101040_03:00,5.440247
20231021_500101040_03:20,5.46621
20231021_500101040_03:40,5.5312147
20231021_500101040_04:00,5.630083
20231021_500101040_04:20,5.7559276
20231021_500101040_04:40,5.891054
20231021_500101040_05:00,6.0383987
20231021_500101040_05:20,6.1878433
20231021_500101040_05:40,6.3308053
20231021_500101040_06:00,6.4593925
20231021_500101040_06:20,6.565589
20231021_500101040_06:40,6.6404095
20231021_500101040_07:00,6.673731
20231021_500101040_07:20,6.656419
20231021_500101040_07:40,6.586958
20231021_500101040_08:00,6.4815087
20231021_500101040_08:20,6.377057
20231021_500101040_08:40,6.324821
20231021_500101040_09:00,6.3565187
20231021_500101040_09:20,6.448038
20231021_500101040_09:40,6.6345387
20231021_500101040_10:00,6.8642907
20231021_500101040_10:20,7.106036
20231021_500101040_10:40,7.3760805
20231021_500101040_11:00,7.686823
20231021_500101040_11:20,8.00154
20231021_500101040_11:40,8.317769
20231021_500101040_12:00,8.649712
20231021_500101040_12:20,9.000486
20231021_500101040_12:40,9.383199
20231021_500101040_13:00,9.803604
20231021_500101040_13:20,10.271969
20231021_500101040_13:40,10.791157
20231021_500101040_14:00,11.367493
20231021_500101040_14:20,11.986748
20231021_500101040_14:40,12.612905
20231021_500101040_15:00,13.184895
20231021_500101040_15:20,13.657279
20231021_500101040_15:40,14.08194
20231021_500101040_16:00,14.446312
20231021_500101040_16:20,14.789256
20231021_500101040_16:40,15.063713
20231021_500101040_17:00,15.276164
20231021_500101040_17:20,15.436569
20231021_500101040_17:40,15.551725
20231021_500101040_18:00,15.635073
20231021_500101040_18:20,15.674625
20231021_500101040_18:40,15.647819
20231021_500101040_19:00,15.570757
20231021_500101040_19:20,15.441264
20231021_500101040_19:40,15.258668
20231021_500101040_20:00,15.082539
20231021_500101040_20:20,14.926261
20231021_500101040_20:40,14.769644
20231021_500101040_21:00,14.644526
20231021_500101040_21:20,14.544739
20231021_500101040_21:40,14.465896
20231021_500101040_22:00,14.404276
20231021_500101040_22:20,14.356555
20231021_500101040_22:40,14.319897
20231021_500101040_23:00,14.291969
20231021_500101040_23:20,14.270896
20231021_500101040_23:40,14.255193
20231021_500101041_00:00,10.308899
20231021_500101041_00:20,16.851295
20231021_500101041_00:40,19.406162
20231021_500101041_01:00,20.096365
20231021_500101041_01:20,20.190285
20231021_500101041_01:40,20.145617
20231021_500101041_02:00,20.080067
20231021_500101041_02:20,20.01472
20231021_500101041_02:40,19.950064
20231021_500101041_03:00,19.879429
20231021_500101041_03:20,19.805523
20231021_500101041_03:40,19.724491
20231021_500101041_04:00,19.63802
20231021_500101041_04:20,19.544197
20231021_500101041_04:40,19.444275
20231021_500101041_05:00,19.339283
20231021_500101041_05:20,19.229979
20231021_500101041_05:40,19.118202
20231021_500101041_06:00,19.002163
20231021_500101041_06:20,18.88269
20231021_500101041_06:40,18.760202
20231021_500101041_07:00,18.634592
20231021_500101041_07:20,18.5046
20231021_500101041_07:40,18.37077
20231021_500101041_08:00,18.232922
20231021_500101041_08:20,18.090332
20231021_500101041_08:40,17.942825
20231021_500101041_09:00,17.784264
20231021_500101041_09:20,17.59888
20231021_500101041_09:40,17.386044
20231021_500101041_10:00,17.14692
20231021_500101041_10:20,16.876358
20231021_500101041_10:40,16.570349
20231021_500101041_11:00,16.22072
20231021_500101041_11:20,15.830936
20231021_500101041_11:40,15.403065
20231021_500101041_12:00,14.939729
20231021_500101041_12:20,14.46526
20231021_500101041_12:40,14.002015
20231021_500101041_13:00,13.567417
20231021_500101041_13:20,13.1729765
20231021_500101041_13:40,12.826019
20231021_500101041_14:00,12.528937
20231021_500101041_14:20,12.276824
20231021_500101041_14:40,12.062063
20231021_500101041_15:00,11.8779125
20231021_500101041_15:20,11.716716
20231021_500101041_15:40,11.5723095
20231021_500101041_16:00,11.445863
20231021_500101041_16:20,11.336998
20231021_500101041_16:40,11.244393
20231021_500101041_17:00,11.167096
20231021_500101041_17:20,11.105661
20231021_500101041_17:40,11.054371
20231021_500101041_18:00,11.009739
20231021_500101041_18:20,10.971838
20231021_500101041_18:40,10.939289
20231021_500101041_19:00,10.907492
20231021_500101041_19:20,10.877825
20231021_500101041_19:40,10.855814
20231021_500101041_20:00,10.83334
20231021_500101041_20:20,10.811566
20231021_500101041_20:40,10.791652
20231021_500101041_21:00,10.77467
20231021_500101041_21:20,10.759867
20231021_500101041_21:40,10.747611
20231021_500101041_22:00,10.737563
20231021_500101041_22:20,10.727272
20231021_500101041_22:40,10.718081
20231021_500101041_23:00,10.710042
20231021_500101041_23:20,10.702572
20231021_500101041_23:40,10.695107
20231021_500101042_00:00,4.9876413
20231021_500101042_00:20,9.22104
20231021_500101042_00:40,11.865519
20231021_500101042_01:00,13.26285
20231021_500101042_01:20,13.834273
20231021_500101042_01:40,13.950458
20231021_500101042_02:00,13.867191
20231021_500101042_02:20,13.719691
20231021_500101042_02:40,13.663712
20231021_500101042_03:00,13.631208
20231021_500101042_03:20,13.713288
20231021_500101042_03:40,13.876368
20231021_500101042_04:00,14.1322565
20231021_500101042_04:20,14.386178
20231021_500101042_04:40,14.580061
20231021_500101042_05:00,14.641753
20231021_500101042_05:20,14.567892
20231021_500101042_05:40,14.41516
20231021_500101042_06:00,14.195893
20231021_500101042_06:20,13.814371
20231021_500101042_06:40,13.392277
20231021_500101042_07:00,12.869548
20231021_500101042_07:20,12.213119
20231021_500101042_07:40,11.36816
20231021_500101042_08:00,10.190584
20231021_500101042_08:20,8.666341
20231021_500101042_08:40,6.6780467
20231021_500101042_09:00,4.654161
20231021_500101042_09:20,2.9900744
20231021_500101042_09:40,1.7008638
20231021_500101042_10:00,0.82398087
20231021_500101042_10:20,0.27076298
20231021_500101042_10:40,-0.038728833
20231021_500101042_11:00,-0.116022274
20231021_500101042_11:20,-0.014022114
20231021_500101042_11:40,0.17306286
20231021_500101042_12:00,0.36666337
20231021_500101042_12:20,0.5493459
20231021_500101042_12:40,0.7548478
20231021_500101042_13:00,0.9751636
20231021_500101042_13:20,1.1994908
20231021_500101042_13:40,1.4178034
20231021_500101042_14:00,1.6225119
20231021_500101042_14:20,1.8087742
20231021_500101042_14:40,1.9739214
20231021_500101042_15:00,2.1522076
20231021_500101042_15:20,2.267345
20231021_500101042_15:40,2.3440514
20231021_500101042_16:00,2.3711483
20231021_500101042_16:20,2.358085
20231021_500101042_16:40,2.213082
20231021_500101042_17:00,1.9775909
20231021_500101042_17:20,1.7186333
20231021_500101042_17:40,1.5795552
20231021_500101042_18:00,1.4788308
20231021_500101042_18:20,1.5273075
20231021_500101042_18:40,1.7124019
20231021_500101042_19:00,2.0150983
20231021_500101042_19:20,2.5154133
20231021_500101042_19:40,3.2252352
20231021_500101042_20:00,4.141314
20231021_500101042_20:20,5.2149763
20231021_500101042_20:40,6.423858
20231021_500101042_21:00,7.75885
20231021_500101042_21:20,9.020311
20231021_500101042_21:40,10.027629
20231021_500101042_22:00,10.784983
20231021_500101042_22:20,11.342186
20231021_500101042_22:40,11.729293
20231021_500101042_23:00,11.990086
20231021_500101042_23:20,12.159221
20231021_500101042_23:40,12.195094
20231021_500101091_00:00,2.5515413
20231021_500101091_00:20,4.7218537
20231021_500101091_00:40,6.146708
20231021_500101091_01:00,6.986541
20231021_500101091_01:20,7.4220834
20231021_500101091_01:40,7.5901847
20231021_500101091_02:00,7.5748577
20231021_500101091_02:20,7.4419703
20231021_500101091_02:40,7.2397084
20231021_500101091_03:00,7.0008917
20231021_500101091_03:20,6.7399936
20231021_500101091_03:40,6.46378
20231021_500101091_04:00,6.166159
20231021_500101091_04:20,5.8271637
20231021_500101091_04:40,5.4215097
20231021_500101091_05:00,4.9425244
20231021_500101091_05:20,4.4167852
20231021_500101091_05:40,3.891677
20231021_500101091_06:00,3.4072337
20231021_500101091_06:20,2.98335
20231021_500101091_06:40,2.624564
20231021_500101091_07:00,2.3267183
20231021_500101091_07:20,2.0818117
20231021_500101091_07:40,1.8808833
20231021_500101091_08:00,1.711518
20231021_500101091_08:20,1.5727412
20231021_500101091_08:40,1.4615853
20231021_500101091_09:00,1.3691562
20231021_500101091_09:20,1.2938068
20231021_500101091_09:40,1.2276777
20231021_500101091_10:00,1.1755449
20231021_500101091_10:20,1.1270888
20231021_500101091_10:40,1.0823296
20231021_500101091_11:00,1.0423472
20231021_500101091_11:20,1.008907
20231021_500101091_11:40,0.9810333
20231021_500101091_12:00,0.963166
20231021_500101091_12:20,0.9514571
20231021_500101091_12:40,0.93787414
20231021_500101091_13:00,0.92248434
20231021_500101091_13:20,0.9118735
20231021_500101091_13:40,0.90725183
20231021_500101091_14:00,0.9033454
20231021_500101091_14:20,0.904655
20231021_500101091_14:40,0.90631723
20231021_500101091_15:00,0.91072124
20231021_500101091_15:20,0.91326636
20231021_500101091_15:40,0.91204005
20231021_500101091_16:00,0.9161686
20231021_500101091_16:20,0.9280286
20231021_500101091_16:40,0.9381754
20231021_500101091_17:00,0.9481285
20231021_500101091_17:20,0.9554656
20231021_500101091_17:40,0.9596839
20231021_500101091_18:00,0.96257406
20231021_500101091_18:20,0.9682476
20231021_500101091_18:40,0.98649335
20231021_500101091_19:00,1.0044402
20231021_500101091_19:20,1.017436
20231021_500101091_19:40,1.0297016
20231021_500101091_20:00,1.0390642
20231021_500101091_20:20,1.047206
20231021_500101091_20:40,1.0627953
20231021_500101091_21:00,1.0797123
20231021_500101091_21:20,1.100404
20231021_500101091_21:40,1.1233846
20231021_500101091_22:00,1.1438042
20231021_500101091_22:20,1.1671898
20231021_500101091_22:40,1.196192
20231021_500101091_23:00,1.2315494
20231021_500101091_23:20,1.2803116
20231021_500101091_23:40,1.349711
20231021_500101092_00:00,0.70614874
20231021_500101092_00:20,1.5748668
20231021_500101092_00:40,2.2388303
20231021_500101092_01:00,2.6334743
20231021_500101092_01:20,2.8101678
20231021_500101092_01:40,2.839238
20231021_500101092_02:00,2.7795174
20231021_500101092_02:20,2.6729972
20231021_500101092_02:40,2.5472605
20231021_500101092_03:00,2.419355
20231021_500101092_03:20,2.2991781
20231021_500101092_03:40,2.1919796
20231021_500101092_04:00,2.1000953
20231021_500101092_04:20,2.0241106
20231021_500101092_04:40,1.9636075
20231021_500101092_05:00,1.9176444
20231021_500101092_05:20,1.8850553
20231021_500101092_05:40,1.8646209
20231021_500101092_06:00,1.8551757
20231021_500101092_06:20,1.855661
20231021_500101092_06:40,1.8651409
20231021_500101092_07:00,1.8828158
20231021_500101092_07:20,1.9080127
20231021_500101092_07:40,1.9671237
20231021_500101092_08:00,2.0085557
20231021_500101092_08:20,2.051711
20231021_500101092_08:40,2.098942
20231021_500101092_09:00,2.0962453
20231021_500101092_09:20,2.0654917
20231021_500101092_09:40,2.0952587
20231021_500101092_10:00,2.1172287
20231021_500101092_10:20,2.1212034
20231021_500101092_10:40,2.1323724
20231021_500101092_11:00,2.1835802
20231021_500101092_11:20,2.2231367
20231021_500101092_11:40,2.2995641
20231021_500101092_12:00,2.3902597
20231021_500101092_12:20,2.5816286
20231021_500101092_12:40,2.6729574
20231021_500101092_13:00,2.7806747
20231021_500101092_13:20,2.8614445
20231021_500101092_13:40,2.9748828
20231021_500101092_14:00,3.1007147
20231021_500101092_14:20,3.2025614
20231021_500101092_14:40,3.3387017
20231021_500101092_15:00,3.4873402
20231021_500101092_15:20,3.644285
20231021_500101092_15:40,3.772231
20231021_500101092_16:00,3.8977468
20231021_500101092_16:20,4.0980496
20231021_500101092_16:40,4.427557
20231021_500101092_17:00,4.78677
20231021_500101092_17:20,5.072206
20231021_500101092_17:40,5.2912393
20231021_500101092_18:00,5.482888
20231021_500101092_18:20,5.6965446
20231021_500101092_18:40,5.909329
20231021_500101092_19:00,6.116208
20231021_500101092_19:20,6.2798705
20231021_500101092_19:40,6.4631944
20231021_500101092_20:00,6.645478
20231021_500101092_20:20,6.8224673
20231021_500101092_20:40,7.0255365
20231021_500101092_21:00,7.2585597
20231021_500101092_21:20,7.5486774
20231021_500101092_21:40,7.8316865
20231021_500101092_22:00,8.090292
20231021_500101092_22:20,8.319606
20231021_500101092_22:40,8.520197
20231021_500101092_23:00,8.694908
20231021_500101092_23:20,8.847292
20231021_500101092_23:40,8.980877
20231021_500101093_00:00,-0.59347975
20231021_500101093_00:20,-0.291476
20231021_500101093_00:40,0.41919202
20231021_500101093_01:00,1.1872026
20231021_500101093_01:20,1.8529497
20231021_500101093_01:40,2.3793368
20231021_500101093_02:00,2.7747996
20231021_500101093_02:20,3.0654633
20231021_500101093_02:40,3.2774913
20231021_500101093_03:00,3.432332
20231021_500101093_03:20,3.5461168
20231021_500101093_03:40,3.6304815
20231021_500101093_04:00,3.6936667
20231021_500101093_04:20,3.7414663
20231021_500101093_04:40,3.7779646
20231021_500101093_05:00,3.8060598
20231021_500101093_05:20,3.827832
20231021_500101093_05:40,3.8447907
20231021_500101093_06:00,3.858048
20231021_500101093_06:20,3.8684325
20231021_500101093_06:40,3.8765717
20231021_500101093_07:00,3.8829415
20231021_500101093_07:20,3.8902953
20231021_500101093_07:40,3.898339
20231021_500101093_08:00,3.907108
20231021_500101093_08:20,3.9256637
20231021_500101093_08:40,3.9375396
20231021_500101093_09:00,3.9477901
20231021_500101093_09:20,3.9531698
20231021_500101093_09:40,3.961224
20231021_500101093_10:00,3.9641247
20231021_500101093_10:20,3.9726872
20231021_500101093_10:40,3.9803915
20231021_500101093_11:00,3.988312
20231021_500101093_11:20,3.9940627
20231021_500101093_11:40,3.9981093
20231021_500101093_12:00,4.000543
20231021_500101093_12:20,3.999606
20231021_500101093_12:40,4.0002584
20231021_500101093_13:00,3.9956741
20231021_500101093_13:20,3.993909
20231021_500101093_13:40,3.993564
20231021_500101093_14:00,3.9928315
20231021_500101093_14:20,3.9860864
20231021_500101093_14:40,3.9869897
20231021_500101093_15:00,3.9844031
20231021_500101093_15:20,3.9826348
20231021_500101093_15:40,3.9809468
20231021_500101093_16:00,3.9793382
20231021_500101093_16:20,3.9798179
20231021_500101093_16:40,3.9797974
20231021_500101093_17:00,3.9797058
20231021_500101093_17:20,3.9794035
20231021_500101093_17:40,3.9768662
20231021_500101093_18:00,3.972676
20231021_500101093_18:20,3.960839
20231021_500101093_18:40,3.9472308
20231021_500101093_19:00,3.9334993
20231021_500101093_19:20,3.9199448
20231021_500101093_19:40,3.9135723
20231021_500101093_20:00,3.9085302
20231021_500101093_20:20,3.9054127
20231021_500101093_20:40,3.903539
20231021_500101093_21:00,3.9024205
20231021_500101093_21:20,3.9017437
20231021_500101093_21:40,3.9013
20231021_500101093_22:00,3.9031563
20231021_500101093_22:20,3.9044447
20231021_500101093_22:40,3.9055517
20231021_500101093_23:00,3.9063165
20231021_500101093_23:20,3.9067085
20231021_500101093_23:40,3.9067607
20231021_500101094_00:00,5.6071243
20231021_500101094_00:20,10.230303
20231021_500101094_00:40,12.95709
20231021_500101094_01:00,14.356325
20231021_500101094_01:20,15.081668
20231021_500101094_01:40,15.539808
20231021_500101094_02:00,15.985195
20231021_500101094_02:20,16.431648
20231021_500101094_02:40,16.864916
20231021_500101094_03:00,17.342157
20231021_500101094_03:20,17.793732
20231021_500101094_03:40,18.200806
20231021_500101094_04:00,18.546204
20231021_500101094_04:20,18.815859
20231021_500101094_04:40,18.998943
20231021_500101094_05:00,19.08724
20231021_500101094_05:20,19.073217
20231021_500101094_05:40,18.946898
20231021_500101094_06:00,18.691824
20231021_500101094_06:20,18.257225
20231021_500101094_06:40,17.623358
20231021_500101094_07:00,16.752073
20231021_500101094_07:20,15.663826
20231021_500101094_07:40,14.37245
20231021_500101094_08:00,13.006277
20231021_500101094_08:20,11.712883
20231021_500101094_08:40,10.536564
20231021_500101094_09:00,9.421633
20231021_500101094_09:20,8.35133
20231021_500101094_09:40,7.2436833
20231021_500101094_10:00,6.041598
20231021_500101094_10:20,4.8353558
20231021_500101094_10:40,3.741555
20231021_500101094_11:00,3.1223776
20231021_500101094_11:20,2.681336
20231021_500101094_11:40,2.4452114
20231021_500101094_12:00,2.331489
20231021_500101094_12:20,2.2653322
20231021_500101094_12:40,2.3216765
20231021_500101094_13:00,2.39558
20231021_500101094_13:20,2.4138823
20231021_500101094_13:40,2.48916
20231021_500101094_14:00,2.5613978
20231021_500101094_14:20,2.5837245
20231021_500101094_14:40,2.670624
20231021_500101094_15:00,2.7450442
20231021_500101094_15:20,2.8404317
20231021_500101094_15:40,2.913722
20231021_500101094_16:00,3.0370674
20231021_500101094_16:20,3.2010057
20231021_500101094_16:40,3.4740543
20231021_500101094_17:00,3.7807956
20231021_500101094_17:20,4.1566334
20231021_500101094_17:40,4.578032
20231021_500101094_18:00,5.07612
20231021_500101094_18:20,5.73316
20231021_500101094_18:40,6.4060774
20231021_500101094_19:00,7.2218704
20231021_500101094_19:20,8.090087
20231021_500101094_19:40,8.970937
20231021_500101094_20:00,9.7751
20231021_500101094_20:20,10.482428
20231021_500101094_20:40,10.813637
20231021_500101094_21:00,11.116257
20231021_500101094_21:20,11.380482
20231021_500101094_21:40,11.613771
20231021_500101094_22:00,11.836748
20231021_500101094_22:20,12.029442
20231021_500101094_22:40,12.195803
20231021_500101094_23:00,12.338589
20231021_500101094_23:20,12.477093
20231021_500101094_23:40,12.609291
20231021_500101114_00:00,14.844324
20231021_500101114_00:20,22.226303
20231021_500101114_00:40,24.235294
