id,sbi
20231206_500101030_08:20,8.84291
20231206_500101030_08:40,12.211829
20231206_500101030_09:00,16.900953
20231206_500101030_09:20,21.96486
20231206_500101030_09:40,26.0265
20231206_500101030_10:00,29.370533
20231206_500101030_10:20,31.876093
20231206_500101030_10:40,33.01477
20231206_500101030_11:00,32.7561
20231206_500101030_11:20,31.194914
20231206_500101030_11:40,29.41472
20231206_500101030_12:00,27.08648
20231206_500101030_12:20,24.81869
20231206_500101030_12:40,23.315575
20231206_500101030_13:00,23.098112
20231206_500101030_13:20,23.638557
20231206_500101030_13:40,24.462055
20231206_500101030_14:00,25.2518
20231206_500101030_14:20,26.210611
20231206_500101030_14:40,26.970724
20231206_500101030_15:00,27.909206
20231206_500101030_15:20,28.504314
20231206_500101030_15:40,28.895758
20231206_500101030_16:00,28.639927
20231206_500101030_16:20,27.393213
20231206_500101030_16:40,24.657276
20231206_500101030_17:00,20.174227
20231206_500101030_17:20,14.341402
20231206_500101030_17:40,8.979552
20231206_500101030_18:00,5.3668146
20231206_500101030_18:20,3.3424191
20231206_500101030_18:40,2.633024
20231206_500101030_19:00,2.601983
20231206_500101030_19:20,2.8120341
20231206_500101030_19:40,2.9162142
20231206_500101030_20:00,3.0509996
20231206_500101030_20:20,3.205935
20231206_500101030_20:40,3.1973484
20231206_500101030_21:00,3.0622568
20231206_500101030_21:20,2.8451705
20231206_500101030_21:40,2.633919
20231206_500101030_22:00,2.4448733
20231206_500101030_22:20,2.2896657
20231206_500101030_22:40,2.2102783
20231206_500101030_23:00,2.108845
20231206_500101030_23:20,2.1473076
20231206_500101030_23:40,2.1921875
20231206_500101031_00:00,7.1342688
20231206_500101031_00:20,10.820436
20231206_500101031_00:40,12.368666
20231206_500101031_01:00,13.192263
20231206_500101031_01:20,14.183832
20231206_500101031_01:40,15.044004
20231206_500101031_02:00,15.419584
20231206_500101031_02:20,15.341417
20231206_500101031_02:40,14.945139
20231206_500101031_03:00,14.376707
20231206_500101031_03:20,13.74469
20231206_500101031_03:40,13.117092
20231206_500101031_04:00,12.536718
20231206_500101031_04:20,12.029303
20231206_500101031_04:40,11.603065
20231206_500101031_05:00,11.248288
20231206_500101031_05:20,10.939434
20231206_500101031_05:40,10.639081
20231206_500101031_06:00,10.303772
20231206_500101031_06:20,9.578101
20231206_500101031_06:40,8.7516365
20231206_500101031_07:00,8.0163965
20231206_500101031_07:20,7.0967035
20231206_500101031_07:40,6.7214875
20231206_500101031_08:00,7.3923464
20231206_500101031_08:20,7.940202
20231206_500101031_08:40,8.132144
20231206_500101031_09:00,7.7207904
20231206_500101031_09:20,5.969188
20231206_500101031_09:40,4.3588
20231206_500101031_10:00,3.0250592
20231206_500101031_10:20,0.5478514
20231206_500101031_10:40,0.58571464
20231206_500101031_11:00,2.0608141
20231206_500101031_11:20,3.9553583
20231206_500101031_11:40,6.2427673
20231206_500101031_12:00,8.540273
20231206_500101031_12:20,10.004391
20231206_500101031_12:40,12.2011795
20231206_500101031_13:00,15.15584
20231206_500101031_13:20,17.718132
20231206_500101031_13:40,20.087101
20231206_500101031_14:00,21.926212
20231206_500101031_14:20,23.718983
20231206_500101031_14:40,25.39314
20231206_500101031_15:00,26.001984
20231206_500101031_15:20,25.985905
20231206_500101031_15:40,23.83474
20231206_500101031_16:00,20.055695
20231206_500101031_16:20,14.417429
20231206_500101031_16:40,8.451683
20231206_500101031_17:00,3.0713916
20231206_500101031_17:20,-0.83926463
20231206_500101031_17:40,-3.5451436
20231206_500101031_18:00,-4.8993044
20231206_500101031_18:20,-5.2007875
20231206_500101031_18:40,-5.048666
20231206_500101031_19:00,-3.8881528
20231206_500101031_19:20,-1.9561087
20231206_500101031_19:40,0.5497188
20231206_500101031_20:00,3.393984
20231206_500101031_20:20,6.2790623
20231206_500101031_20:40,8.819288
20231206_500101031_21:00,10.518727
20231206_500101031_21:20,10.596378
20231206_500101031_21:40,9.248464
20231206_500101031_22:00,7.182664
20231206_500101031_22:20,5.117721
20231206_500101031_22:40,4.2019205
20231206_500101031_23:00,3.5459785
20231206_500101031_23:20,3.4786272
20231206_500101031_23:40,3.5506656
20231206_500101032_00:00,50.947903
20231206_500101032_00:20,55.26906
20231206_500101032_00:40,54.340466
20231206_500101032_01:00,52.577774
20231206_500101032_01:20,53.029354
20231206_500101032_01:40,53.93137
20231206_500101032_02:00,55.19887
20231206_500101032_02:20,56.2541
20231206_500101032_02:40,57.14514
20231206_500101032_03:00,57.84061
20231206_500101032_03:20,58.360046
20231206_500101032_03:40,58.805134
20231206_500101032_04:00,59.129223
20231206_500101032_04:20,59.347607
20231206_500101032_04:40,59.466835
20231206_500101032_05:00,59.409176
20231206_500101032_05:20,59.24014
20231206_500101032_05:40,58.873474
20231206_500101032_06:00,58.52395
20231206_500101032_06:20,57.52163
20231206_500101032_06:40,56.337902
20231206_500101032_07:00,54.858208
20231206_500101032_07:20,52.43761
20231206_500101032_07:40,49.596176
20231206_500101032_08:00,44.3831
20231206_500101032_08:20,38.200947
20231206_500101032_08:40,30.82283
20231206_500101032_09:00,24.078762
20231206_500101032_09:20,18.53865
20231206_500101032_09:40,15.349105
20231206_500101032_10:00,13.012565
20231206_500101032_10:20,12.434079
20231206_500101032_10:40,13.356481
20231206_500101032_11:00,14.9254055
20231206_500101032_11:20,16.686604
20231206_500101032_11:40,18.350464
20231206_500101032_12:00,19.792604
20231206_500101032_12:20,20.940662
20231206_500101032_12:40,21.94276
20231206_500101032_13:00,22.655905
20231206_500101032_13:20,22.942104
20231206_500101032_13:40,23.394403
20231206_500101032_14:00,23.433193
20231206_500101032_14:20,23.133902
20231206_500101032_14:40,22.76563
20231206_500101032_15:00,22.198006
20231206_500101032_15:20,21.385946
20231206_500101032_15:40,20.55967
20231206_500101032_16:00,19.781372
20231206_500101032_16:20,18.84433
20231206_500101032_16:40,18.297014
20231206_500101032_17:00,17.148647
20231206_500101032_17:20,16.322
20231206_500101032_17:40,15.596825
20231206_500101032_18:00,15.132567
20231206_500101032_18:20,14.639497
20231206_500101032_18:40,14.290471
20231206_500101032_19:00,14.006372
20231206_500101032_19:20,14.141136
20231206_500101032_19:40,13.780727
20231206_500101032_20:00,13.756131
20231206_500101032_20:20,13.875274
20231206_500101032_20:40,14.514945
20231206_500101032_21:00,15.37646
20231206_500101032_21:20,17.209803
20231206_500101032_21:40,20.26812
20231206_500101032_22:00,23.62074
20231206_500101032_22:20,26.150848
20231206_500101032_22:40,28.165857
20231206_500101032_23:00,29.42748
20231206_500101032_23:20,30.437792
20231206_500101032_23:40,30.86929
20231206_500101033_00:00,20.971394
20231206_500101033_00:20,26.164183
20231206_500101033_00:40,27.455532
20231206_500101033_01:00,28.027945
20231206_500101033_01:20,28.614813
20231206_500101033_01:40,29.232132
20231206_500101033_02:00,29.829992
20231206_500101033_02:20,30.351336
20231206_500101033_02:40,30.766617
20231206_500101033_03:00,31.168142
20231206_500101033_03:20,31.432884
20231206_500101033_03:40,31.606459
20231206_500101033_04:00,31.735817
20231206_500101033_04:20,31.8679
20231206_500101033_04:40,32.033943
20231206_500101033_05:00,32.230423
20231206_500101033_05:20,32.52691
20231206_500101033_05:40,32.795567
20231206_500101033_06:00,32.64253
20231206_500101033_06:20,32.151318
20231206_500101033_06:40,31.228388
20231206_500101033_07:00,29.40365
20231206_500101033_07:20,26.945147
20231206_500101033_07:40,23.75497
20231206_500101033_08:00,19.055113
20231206_500101033_08:20,15.273943
20231206_500101033_08:40,12.357218
20231206_500101033_09:00,13.306877
20231206_500101033_09:20,11.010618
20231206_500101033_09:40,9.7394285
20231206_500101033_10:00,9.001114
20231206_500101033_10:20,8.814563
20231206_500101033_10:40,8.823869
20231206_500101033_11:00,8.994387
20231206_500101033_11:20,9.224417
20231206_500101033_11:40,9.447082
20231206_500101033_12:00,9.717433
20231206_500101033_12:20,10.207348
20231206_500101033_12:40,10.13698
20231206_500101033_13:00,10.009113
20231206_500101033_13:20,12.090427
20231206_500101033_13:40,13.045025
20231206_500101033_14:00,17.662052
20231206_500101033_14:20,18.775091
20231206_500101033_14:40,18.935919
20231206_500101033_15:00,18.216415
20231206_500101033_15:20,16.076777
20231206_500101033_15:40,13.738164
20231206_500101033_16:00,12.10108
20231206_500101033_16:20,10.739173
20231206_500101033_16:40,9.634105
20231206_500101033_17:00,8.913904
20231206_500101033_17:20,8.9887085
20231206_500101033_17:40,8.927732
20231206_500101033_18:00,8.875166
20231206_500101033_18:20,8.953905
20231206_500101033_18:40,9.086632
20231206_500101033_19:00,9.400445
20231206_500101033_19:20,9.472533
20231206_500101033_19:40,9.684361
20231206_500101033_20:00,9.746783
20231206_500101033_20:20,9.667109
20231206_500101033_20:40,10.157708
20231206_500101033_21:00,11.6377535
20231206_500101033_21:20,12.687415
20231206_500101033_21:40,13.031413
20231206_500101033_22:00,12.836437
20231206_500101033_22:20,12.212133
20231206_500101033_22:40,12.017966
20231206_500101033_23:00,13.443781
20231206_500101033_23:20,15.32666
20231206_500101033_23:40,16.898872
20231206_500101034_00:00,0.42350826
20231206_500101034_00:20,0.85405093
20231206_500101034_00:40,1.0532718
20231206_500101034_01:00,1.0043336
20231206_500101034_01:20,0.8233245
20231206_500101034_01:40,0.65774
20231206_500101034_02:00,0.62876236
20231206_500101034_02:20,0.67680764
20231206_500101034_02:40,0.75971156
20231206_500101034_03:00,0.8726393
20231206_500101034_03:20,0.9416598
20231206_500101034_03:40,0.9652664
20231206_500101034_04:00,0.97088474
20231206_500101034_04:20,0.9468071
20231206_500101034_04:40,0.92029864
20231206_500101034_05:00,0.8291662
20231206_500101034_05:20,0.678954
20231206_500101034_05:40,0.6152907
20231206_500101034_06:00,0.793441
20231206_500101034_06:20,1.3424494
20231206_500101034_06:40,2.3637145
20231206_500101034_07:00,4.6132746
20231206_500101034_07:20,8.22552
20231206_500101034_07:40,12.587368
20231206_500101034_08:00,15.403808
20231206_500101034_08:20,16.280588
20231206_500101034_08:40,16.03566
20231206_500101034_09:00,15.430005
20231206_500101034_09:20,14.250539
20231206_500101034_09:40,13.551072
20231206_500101034_10:00,12.971488
20231206_500101034_10:20,12.6006
20231206_500101034_10:40,12.248083
20231206_500101034_11:00,11.717751
20231206_500101034_11:20,10.917587
20231206_500101034_11:40,10.034746
20231206_500101034_12:00,9.456447
20231206_500101034_12:20,8.519276
20231206_500101034_12:40,7.9693775
20231206_500101034_13:00,8.36545
20231206_500101034_13:20,8.67914
20231206_500101034_13:40,8.644092
20231206_500101034_14:00,8.248695
20231206_500101034_14:20,7.5185614
20231206_500101034_14:40,6.787105
20231206_500101034_15:00,5.868055
20231206_500101034_15:20,4.9402885
20231206_500101034_15:40,3.9899254
20231206_500101034_16:00,2.933768
20231206_500101034_16:20,1.979897
20231206_500101034_16:40,1.322166
20231206_500101034_17:00,0.91005397
20231206_500101034_17:20,0.6177592
20231206_500101034_17:40,0.40372616
20231206_500101034_18:00,0.27146563
20231206_500101034_18:20,0.2317745
20231206_500101034_18:40,0.12576273
20231206_500101034_19:00,0.105992906
20231206_500101034_19:20,0.09827257
20231206_500101034_19:40,0.09484799
20231206_500101034_20:00,0.1046282
20231206_500101034_20:20,0.105517216
20231206_500101034_20:40,0.08224617
20231206_500101034_21:00,-0.004177088
20231206_500101034_21:20,-0.20338435
20231206_500101034_21:40,-0.3793903
20231206_500101034_22:00,-0.4648139
20231206_500101034_22:20,-0.45097348
20231206_500101034_22:40,-0.35688305
20231206_500101034_23:00,-0.19903012
20231206_500101034_23:20,0.021370685
20231206_500101034_23:40,0.32102925
20231206_500101035_00:00,1.0237751
20231206_500101035_00:20,1.725268
20231206_500101035_00:40,1.7240148
20231206_500101035_01:00,1.6252481
20231206_500101035_01:20,1.58449
20231206_500101035_01:40,1.4977186
20231206_500101035_02:00,1.3458047
20231206_500101035_02:20,1.2732475
20231206_500101035_02:40,1.3254238
20231206_500101035_03:00,1.4410789
20231206_500101035_03:20,1.5501648
20231206_500101035_03:40,1.6139283
20231206_500101035_04:00,1.620192
20231206_500101035_04:20,1.5790739
20231206_500101035_04:40,1.5187279
20231206_500101035_05:00,1.4531041
20231206_500101035_05:20,1.3695861
20231206_500101035_05:40,1.2730777
20231206_500101035_06:00,1.2090266
20231206_500101035_06:20,1.222648
20231206_500101035_06:40,1.3913589
20231206_500101035_07:00,1.7321088
20231206_500101035_07:20,2.3992577
20231206_500101035_07:40,3.6720808
20231206_500101035_08:00,5.878615
20231206_500101035_08:20,8.918115
20231206_500101035_08:40,12.22621
20231206_500101035_09:00,15.532971
20231206_500101035_09:20,18.879139
20231206_500101035_09:40,21.553892
20231206_500101035_10:00,23.06978
20231206_500101035_10:20,23.466501
20231206_500101035_10:40,23.076708
20231206_500101035_11:00,22.02191
20231206_500101035_11:20,20.31274
20231206_500101035_11:40,16.647684
20231206_500101035_12:00,11.052961
20231206_500101035_12:20,5.3284917
20231206_500101035_12:40,2.4740694
20231206_500101035_13:00,2.2170064
20231206_500101035_13:20,3.4930823
20231206_500101035_13:40,5.7005563
20231206_500101035_14:00,7.9323864
20231206_500101035_14:20,9.635494
20231206_500101035_14:40,10.667551
20231206_500101035_15:00,11.20019
20231206_500101035_15:20,11.227236
20231206_500101035_15:40,10.832832
20231206_500101035_16:00,10.143457
20231206_500101035_16:20,8.847322
20231206_500101035_16:40,6.729764
20231206_500101035_17:00,4.916508
20231206_500101035_17:20,3.7482333
20231206_500101035_17:40,2.9564471
20231206_500101035_18:00,2.417933
20231206_500101035_18:20,2.234129
20231206_500101035_18:40,2.0557506
20231206_500101035_19:00,2.081861
20231206_500101035_19:20,2.2071357
20231206_500101035_19:40,2.3972297
20231206_500101035_20:00,2.5677907
20231206_500101035_20:20,2.7706072
20231206_500101035_20:40,2.8815074
20231206_500101035_21:00,2.9492936
20231206_500101035_21:20,2.9392807
20231206_500101035_21:40,2.8398778
20231206_500101035_22:00,2.4885173
20231206_500101035_22:20,2.2191346
20231206_500101035_22:40,1.964704
20231206_500101035_23:00,1.8037567
20231206_500101035_23:20,1.7450798
20231206_500101035_23:40,1.7978971
20231206_500101036_00:00,0.5760596
20231206_500101036_00:20,1.9283848
20231206_500101036_00:40,2.7605596
20231206_500101036_01:00,3.0403824
20231206_500101036_01:20,3.1321194
20231206_500101036_01:40,3.2578502
20231206_500101036_02:00,3.4568264
20231206_500101036_02:20,3.6756153
20231206_500101036_02:40,3.8301027
20231206_500101036_03:00,3.8483894
20231206_500101036_03:20,3.6918566
20231206_500101036_03:40,3.3295393
20231206_500101036_04:00,2.7471852
20231206_500101036_04:20,2.0333307
20231206_500101036_04:40,1.4050117
20231206_500101036_05:00,1.0129457
20231206_500101036_05:20,0.8440305
20231206_500101036_05:40,0.82014775
20231206_500101036_06:00,0.8426741
20231206_500101036_06:20,0.81450605
20231206_500101036_06:40,0.7396946
20231206_500101036_07:00,0.77849025
20231206_500101036_07:20,1.086413
20231206_500101036_07:40,1.739847
20231206_500101036_08:00,2.9747343
20231206_500101036_08:20,4.7443347
20231206_500101036_08:40,6.919904
20231206_500101036_09:00,10.030853
20231206_500101036_09:20,15.312201
20231206_500101036_09:40,18.902529
20231206_500101036_10:00,20.08502
20231206_500101036_10:20,19.897005
20231206_500101036_10:40,19.61714
20231206_500101036_11:00,19.45808
20231206_500101036_11:20,19.30507
20231206_500101036_11:40,18.54321
20231206_500101036_12:00,16.228271
20231206_500101036_12:20,9.318505
20231206_500101036_12:40,3.6932626
20231206_500101036_13:00,2.4059436
20231206_500101036_13:20,3.1623144
20231206_500101036_13:40,4.430894
20231206_500101036_14:00,5.8623176
20231206_500101036_14:20,7.3552423
20231206_500101036_14:40,8.555204
20231206_500101036_15:00,9.201778
20231206_500101036_15:20,9.373127
20231206_500101036_15:40,9.093179
20231206_500101036_16:00,8.34321
20231206_500101036_16:20,7.1561356
20231206_500101036_16:40,5.689337
20231206_500101036_17:00,3.908637
20231206_500101036_17:20,2.2880805
20231206_500101036_17:40,1.3424968
20231206_500101036_18:00,1.0553274
20231206_500101036_18:20,1.0476679
20231206_500101036_18:40,1.0908941
20231206_500101036_19:00,1.050741
20231206_500101036_19:20,0.87276065
20231206_500101036_19:40,0.61459786
20231206_500101036_20:00,0.42811877
20231206_500101036_20:20,0.35691583
20231206_500101036_20:40,0.37218815
20231206_500101036_21:00,0.42572683
20231206_500101036_21:20,0.500483
20231206_500101036_21:40,0.56384736
20231206_500101036_22:00,0.6046971
20231206_500101036_22:20,0.65159386
20231206_500101036_22:40,0.7095798
20231206_500101036_23:00,0.78987384
20231206_500101036_23:20,0.9135235
20231206_500101036_23:40,1.11618
20231206_500101037_00:00,2.9418418
20231206_500101037_00:20,3.8716803
20231206_500101037_00:40,3.9411426
20231206_500101037_01:00,3.7023988
20231206_500101037_01:20,3.2729971
20231206_500101037_01:40,2.7488127
20231206_500101037_02:00,2.2476263
20231206_500101037_02:20,1.5173485
20231206_500101037_02:40,0.9410378
20231206_500101037_03:00,0.7123738
20231206_500101037_03:20,0.63536084
20231206_500101037_03:40,0.6373331
20231206_500101037_04:00,0.68131244
20231206_500101037_04:20,0.90465665
20231206_500101037_04:40,1.1642827
20231206_500101037_05:00,1.4634364
20231206_500101037_05:20,1.8134737
20231206_500101037_05:40,2.2197318
20231206_500101037_06:00,2.679172
20231206_500101037_06:20,3.182093
20231206_500101037_06:40,3.71247
20231206_500101037_07:00,3.955355
20231206_500101037_07:20,4.2494106
20231206_500101037_07:40,4.457261
20231206_500101037_08:00,4.905917
20231206_500101037_08:20,5.606558
20231206_500101037_08:40,6.0641966
20231206_500101037_09:00,5.9849696
20231206_500101037_09:20,6.71015
20231206_500101037_09:40,6.937888
20231206_500101037_10:00,7.3527627
20231206_500101037_10:20,8.412198
20231206_500101037_10:40,9.382814
20231206_500101037_11:00,10.235415
20231206_500101037_11:20,9.790574
20231206_500101037_11:40,8.891524
20231206_500101037_12:00,7.584934
20231206_500101037_12:20,5.493497
20231206_500101037_12:40,2.6613379
20231206_500101037_13:00,0.9887772
20231206_500101037_13:20,0.27875054
20231206_500101037_13:40,0.1980988
20231206_500101037_14:00,0.5582559
20231206_500101037_14:20,1.0263565
20231206_500101037_14:40,1.0979398
20231206_500101037_15:00,1.1432663
20231206_500101037_15:20,1.141242
20231206_500101037_15:40,1.1063416
20231206_500101037_16:00,1.1889992
20231206_500101037_16:20,1.2180607
20231206_500101037_16:40,1.1898563
20231206_500101037_17:00,1.1647222
20231206_500101037_17:20,1.193178
20231206_500101037_17:40,1.4675683
20231206_500101037_18:00,1.6855193
20231206_500101037_18:20,1.6986758
20231206_500101037_18:40,1.4371734
20231206_500101037_19:00,1.3149441
20231206_500101037_19:20,1.1845945
20231206_500101037_19:40,1.2470351
20231206_500101037_20:00,1.472986
20231206_500101037_20:20,1.8939488
20231206_500101037_20:40,2.8915858
20231206_500101037_21:00,3.876871
20231206_500101037_21:20,4.3658147
20231206_500101037_21:40,2.5886607
20231206_500101037_22:00,1.1888376
20231206_500101037_22:20,0.50762975
20231206_500101037_22:40,0.54014647
20231206_500101037_23:00,0.8328215
20231206_500101037_23:20,0.9953543
20231206_500101037_23:40,0.87711686
20231206_500101038_00:00,2.77114
20231206_500101038_00:20,3.751704
20231206_500101038_00:40,3.99019
20231206_500101038_01:00,3.8205044
20231206_500101038_01:20,3.4619517
20231206_500101038_01:40,3.1196957
20231206_500101038_02:00,2.951602
20231206_500101038_02:20,2.7899795
20231206_500101038_02:40,2.58809
20231206_500101038_03:00,2.3657568
20231206_500101038_03:20,2.2180274
20231206_500101038_03:40,2.1288369
20231206_500101038_04:00,1.9837915
20231206_500101038_04:20,1.7675502
20231206_500101038_04:40,1.4899646
20231206_500101038_05:00,1.1317759
20231206_500101038_05:20,0.83653176
20231206_500101038_05:40,0.6360729
20231206_500101038_06:00,0.5462644
20231206_500101038_06:20,0.63354474
20231206_500101038_06:40,0.8884967
20231206_500101038_07:00,1.4507338
20231206_500101038_07:20,2.371406
20231206_500101038_07:40,3.4074733
20231206_500101038_08:00,4.510001
20231206_500101038_08:20,5.720517
20231206_500101038_08:40,7.018709
20231206_500101038_09:00,9.565818
20231206_500101038_09:20,11.601949
20231206_500101038_09:40,15.1915455
20231206_500101038_10:00,18.649942
20231206_500101038_10:20,20.790396
20231206_500101038_10:40,21.31705
20231206_500101038_11:00,21.065432
20231206_500101038_11:20,19.071108
20231206_500101038_11:40,16.751818
20231206_500101038_12:00,13.539187
20231206_500101038_12:20,10.392379
20231206_500101038_12:40,8.666292
20231206_500101038_13:00,7.7918167
20231206_500101038_13:20,7.035521
20231206_500101038_13:40,6.7799196
20231206_500101038_14:00,6.7341924
20231206_500101038_14:20,6.9609165
20231206_500101038_14:40,7.4149485
20231206_500101038_15:00,7.9313083
20231206_500101038_15:20,8.310953
20231206_500101038_15:40,8.240074
20231206_500101038_16:00,8.118651
20231206_500101038_16:20,7.806671
20231206_500101038_16:40,7.0424232
20231206_500101038_17:00,6.19542
20231206_500101038_17:20,4.784585
20231206_500101038_17:40,3.305848
20231206_500101038_18:00,2.104032
20231206_500101038_18:20,1.1979554
20231206_500101038_18:40,0.6377656
20231206_500101038_19:00,0.33246893
20231206_500101038_19:20,0.03853972
20231206_500101038_19:40,-0.10735005
20231206_500101038_20:00,-0.31320852
20231206_500101038_20:20,-0.45243812
20231206_500101038_20:40,-0.5337173
20231206_500101038_21:00,-0.6333512
20231206_500101038_21:20,-0.67215085
20231206_500101038_21:40,-0.6645486
20231206_500101038_22:00,-0.62327784
20231206_500101038_22:20,-0.55524766
20231206_500101038_22:40,-0.38208163
20231206_500101038_23:00,-0.24699986
20231206_500101038_23:20,-0.021165047
20231206_500101038_23:40,0.35131776
20231206_500101039_00:00,1.8136218
20231206_500101039_00:20,2.9957855
20231206_500101039_00:40,3.3281133
20231206_500101039_01:00,3.2640152
20231206_500101039_01:20,3.2245054
20231206_500101039_01:40,3.2908552
20231206_500101039_02:00,3.3589535
20231206_500101039_02:20,3.283011
20231206_500101039_02:40,3.0182908
20231206_500101039_03:00,2.6666367
20231206_500101039_03:20,2.3419645
20231206_500101039_03:40,2.0967433
20231206_500101039_04:00,1.9350554
20231206_500101039_04:20,1.833909
20231206_500101039_04:40,1.7591763
20231206_500101039_05:00,1.6788697
20231206_500101039_05:20,1.574897
20231206_500101039_05:40,1.4544766
20231206_500101039_06:00,1.3632979
20231206_500101039_06:20,1.4024832
20231206_500101039_06:40,1.7444003
20231206_500101039_07:00,2.8360972
20231206_500101039_07:20,4.956459
20231206_500101039_07:40,7.9601755
20231206_500101039_08:00,11.629798
20231206_500101039_08:20,14.707855
20231206_500101039_08:40,16.178047
20231206_500101039_09:00,18.178272
20231206_500101039_09:20,20.657572
20231206_500101039_09:40,22.752127
20231206_500101039_10:00,24.033016
20231206_500101039_10:20,24.532825
20231206_500101039_10:40,24.416277
20231206_500101039_11:00,23.955719
20231206_500101039_11:20,23.186825
20231206_500101039_11:40,22.391308
20231206_500101039_12:00,21.581867
20231206_500101039_12:20,21.270155
20231206_500101039_12:40,21.36347
20231206_500101039_13:00,21.753216
20231206_500101039_13:20,22.038868
20231206_500101039_13:40,22.193203
20231206_500101039_14:00,22.241186
20231206_500101039_14:20,22.232687
20231206_500101039_14:40,22.160072
20231206_500101039_15:00,21.911495
20231206_500101039_15:20,21.351196
20231206_500101039_15:40,20.796995
20231206_500101039_16:00,20.522858
20231206_500101039_16:20,19.540686
20231206_500101039_16:40,17.337826
20231206_500101039_17:00,14.128352
20231206_500101039_17:20,10.560812
20231206_500101039_17:40,6.8216424
20231206_500101039_18:00,4.770898
20231206_500101039_18:20,3.65152
20231206_500101039_18:40,3.3814106
20231206_500101039_19:00,3.103606
20231206_500101039_19:20,2.4730887
20231206_500101039_19:40,2.206181
20231206_500101039_20:00,2.020268
20231206_500101039_20:20,1.8820196
20231206_500101039_20:40,1.6208533
20231206_500101039_21:00,1.2870067
20231206_500101039_21:20,1.023741
20231206_500101039_21:40,0.87601274
20231206_500101039_22:00,0.8205693
20231206_500101039_22:20,0.8264278
20231206_500101039_22:40,0.8727634
20231206_500101039_23:00,0.94924307
20231206_500101039_23:20,1.2672151
20231206_500101039_23:40,1.5792102
20231206_500101040_00:00,2.1372023
20231206_500101040_00:20,3.3005166
20231206_500101040_00:40,3.6341197
20231206_500101040_01:00,3.6266034
20231206_500101040_01:20,3.5699182
20231206_500101040_01:40,3.56987
20231206_500101040_02:00,3.59579
20231206_500101040_02:20,3.6895118
20231206_500101040_02:40,3.8226235
20231206_500101040_03:00,3.9749265
20231206_500101040_03:20,4.132749
20231206_500101040_03:40,4.287904
20231206_500101040_04:00,4.436118
20231206_500101040_04:20,4.5756397
20231206_500101040_04:40,4.7062097
20231206_500101040_05:00,4.8283734
20231206_500101040_05:20,4.9430447
20231206_500101040_05:40,5.051246
20231206_500101040_06:00,5.21075
20231206_500101040_06:20,5.294844
20231206_500101040_06:40,5.3831015
20231206_500101040_07:00,5.524887
20231206_500101040_07:20,5.6483717
20231206_500101040_07:40,5.8144484
20231206_500101040_08:00,5.9054656
20231206_500101040_08:20,6.027993
20231206_500101040_08:40,6.032791
20231206_500101040_09:00,6.035706
20231206_500101040_09:20,6.0528417
20231206_500101040_09:40,6.07151
20231206_500101040_10:00,6.010818
20231206_500101040_10:20,6.0814495
20231206_500101040_10:40,6.030768
20231206_500101040_11:00,5.8875194
20231206_500101040_11:20,5.8746686
20231206_500101040_11:40,5.9982343
20231206_500101040_12:00,6.2407146
20231206_500101040_12:20,6.430299
20231206_500101040_12:40,6.616234
20231206_500101040_13:00,6.789262
20231206_500101040_13:20,6.9032683
20231206_500101040_13:40,7.042139
20231206_500101040_14:00,7.192201
20231206_500101040_14:20,7.4402943
20231206_500101040_14:40,7.6864824
20231206_500101040_15:00,7.934455
20231206_500101040_15:20,8.179875
20231206_500101040_15:40,8.495992
20231206_500101040_16:00,8.881016
20231206_500101040_16:20,9.173678
20231206_500101040_16:40,9.312221
20231206_500101040_17:00,9.379171
20231206_500101040_17:20,9.468823
20231206_500101040_17:40,9.5110035
20231206_500101040_18:00,9.291949
20231206_500101040_18:20,8.951347
20231206_500101040_18:40,8.572506
20231206_500101040_19:00,8.105711
20231206_500101040_19:20,7.7979565
20231206_500101040_19:40,7.597012
20231206_500101040_20:00,7.3134503
20231206_500101040_20:20,7.037317
20231206_500101040_20:40,6.6834645
20231206_500101040_21:00,6.1857295
20231206_500101040_21:20,5.8078895
20231206_500101040_21:40,5.1301155
20231206_500101040_22:00,4.4587135
20231206_500101040_22:20,3.8663025
20231206_500101040_22:40,3.378317
20231206_500101040_23:00,2.9887078
20231206_500101040_23:20,2.682293
20231206_500101040_23:40,2.4434025
20231206_500101041_00:00,13.868643
20231206_500101041_00:20,20.957224
20231206_500101041_00:40,24.206553
20231206_500101041_01:00,25.56025
20231206_500101041_01:20,26.087725
20231206_500101041_01:40,26.338814
20231206_500101041_02:00,26.433237
20231206_500101041_02:20,26.43009
20231206_500101041_02:40,26.350964
20231206_500101041_03:00,26.197697
20231206_500101041_03:20,25.961899
20231206_500101041_03:40,25.629917
20231206_500101041_04:00,25.18724
20231206_500101041_04:20,24.62405
20231206_500101041_04:40,23.940292
20231206_500101041_05:00,23.146454
20231206_500101041_05:20,22.196922
20231206_500101041_05:40,21.188122
20231206_500101041_06:00,20.189735
20231206_500101041_06:20,19.196358
20231206_500101041_06:40,18.22077
20231206_500101041_07:00,17.33131
20231206_500101041_07:20,16.367737
20231206_500101041_07:40,15.174711
20231206_500101041_08:00,13.757282
20231206_500101041_08:20,12.832167
20231206_500101041_08:40,12.682379
20231206_500101041_09:00,12.987747
20231206_500101041_09:20,13.371106
20231206_500101041_09:40,13.513398
20231206_500101041_10:00,13.385132
20231206_500101041_10:20,13.0096035
20231206_500101041_10:40,12.505107
20231206_500101041_11:00,11.956461
